customer_id,customer_age,customer_gender,customer_location,customer_membership,customer_engagement_score,order_id,order_date,order_value,order_frequency,payment_method,discount_applied,return_status,product_id,product_category,product_price,product_rating,inventory_status,source,recommendation_score
CUST00484,49,Female,Kolkata,Regular,63,ORD000484,2024-04-28,1919.07,1,UPI,21,No,PROD00484,Clothing,19496.1,4.8,In Stock,Social Media,8
CUST00485,18,Male,Mumbai,Regular,76,ORD000485,2024-04-29,4949.63,5,Wallet,40,No,PROD00485,Electronics,12117.09,2.5,In Stock,Social Media,10
CUST00486,22,Female,Hyderabad,Regular,44,ORD000486,2024-04-30,3484.71,7,Credit Card,23,Yes,PROD00486,Accessories,14726.16,4.6,In Stock,Word of Mouth,1
CUST00487,62,Male,Kolkata,Silver,38,ORD000487,2024-05-01,4755.11,2,Credit Card,24,No,PROD00487,Electronics,2298.62,2.2,In Stock,Word of Mouth,2
CUST00488,21,Female,Pune,Regular,83,ORD000488,2024-05-02,884.27,5,Credit Card,14,No,PROD00488,Groceries,17255.87,3.2,Out of Stock,Google Ads,3
CUST00489,33,Male,Pune,Gold,60,ORD000489,2024-05-03,2034.27,6,Credit Card,25,No,PROD00489,Groceries,16799.93,1.1,In Stock,Word of Mouth,3
CUST00490,41,Female,Mumbai,Platinum,71,ORD000490,2024-05-04,2862.71,7,Credit Card,7,No,PROD00490,Electronics,13094.56,3.1,In Stock,Social Media,8
CUST00491,33,Other,Bangalore,Silver,99,ORD000491,2024-05-05,568.44,1,Wallet,23,Yes,PROD00491,Accessories,10095.27,3.5,In Stock,Email Marketing,5
CUST00492,19,Other,Delhi,Gold,48,ORD000492,2024-05-06,220.1,7,Credit Card,47,No,PROD00492,Electronics,14457.63,1.9,In Stock,Google Ads,8
CUST00493,45,Female,Delhi,Silver,18,ORD000493,2024-05-07,3418.08,4,Wallet,37,No,PROD00493,Groceries,217.97,3.3,In Stock,Google Ads,6
CUST00494,49,Male,Hyderabad,Silver,16,ORD000494,2024-05-08,3280.73,8,Credit Card,5,No,PROD00494,Groceries,11889.57,3.6,Out of Stock,Social Media,2
CUST00495,44,Female,Kolkata,Regular,55,ORD000495,2024-05-09,2171.79,4,UPI,34,Yes,PROD00495,Accessories,16963.38,3.7,Out of Stock,Social Media,4
CUST00496,37,Male,Delhi,Regular,39,ORD000496,2024-05-10,2550.29,6,UPI,41,No,PROD00496,Electronics,7202.31,4.1,In Stock,Social Media,9
CUST00497,41,Male,Kolkata,Silver,68,ORD000497,2024-05-11,2194.13,9,Credit Card,0,No,PROD00497,Groceries,2254.96,2.2,In Stock,Word of Mouth,4
CUST00498,29,Male,Kolkata,Gold,59,ORD000498,2024-05-12,315.22,5,Net Banking,45,No,PROD00498,Groceries,8475.46,3.3,In Stock,Google Ads,5
CUST00499,52,Female,Hyderabad,Regular,89,ORD000499,2024-05-13,1809.78,4,UPI,35,No,PROD00499,Electronics,14569.38,4.9,In Stock,Social Media,5
CUST00500,50,Female,Hyderabad,Gold,96,ORD000500,2024-05-14,1049.99,8,Wallet,11,No,PROD00500,Electronics,2235.29,4.6,In Stock,Email Marketing,10
CUST00501,50,Female,Hyderabad,Silver,62,ORD000501,2024-05-15,672.44,9,Credit Card,37,No,PROD00501,Clothing,4200.37,4.8,In Stock,Google Ads,8
CUST00502,60,Male,Delhi,Regular,13,ORD000502,2024-05-16,4792.26,4,Wallet,10,No,PROD00502,Accessories,3036.28,2.5,Out of Stock,Google Ads,6
CUST00503,54,Male,Pune,Platinum,81,ORD000503,2024-05-17,3076.93,3,Net Banking,11,No,PROD00503,Accessories,15959.26,4.1,In Stock,Word of Mouth,10
CUST00504,29,Other,Hyderabad,Silver,6,ORD000504,2024-05-18,3697.55,8,Credit Card,41,No,PROD00504,Electronics,1351.56,3.5,In Stock,Google Ads,7
CUST00505,20,Male,Delhi,Regular,83,ORD000505,2024-05-19,1713.75,5,UPI,49,Yes,PROD00505,Accessories,13763.07,1.3,Out of Stock,Social Media,6
CUST00506,18,Male,Hyderabad,Silver,77,ORD000506,2024-05-20,2087.11,2,Wallet,38,Yes,PROD00506,Groceries,7392.49,4.3,In Stock,Social Media,5
CUST00507,50,Male,Chennai,Regular,60,ORD000507,2024-05-21,1337.24,9,UPI,6,No,PROD00507,Electronics,15140.25,3.7,In Stock,Email Marketing,5
CUST00508,57,Female,Kolkata,Silver,90,ORD000508,2024-05-22,665.44,3,UPI,10,No,PROD00508,Electronics,19291.23,1.8,In Stock,Google Ads,3
CUST00509,27,Female,Hyderabad,Regular,14,ORD000509,2024-05-23,1059.35,2,Credit Card,35,No,PROD00509,Electronics,2379.45,1.3,In Stock,Google Ads,7
CUST00510,60,Male,Mumbai,Regular,95,ORD000510,2024-05-24,4028.07,1,Wallet,30,No,PROD00510,Clothing,6356.26,4.3,Out of Stock,Word of Mouth,10
CUST00511,61,Male,Kolkata,Platinum,54,ORD000511,2024-05-25,3452.22,8,Net Banking,32,No,PROD00511,Accessories,16221.5,1.3,Out of Stock,Social Media,5
CUST00512,46,Female,Kolkata,Silver,4,ORD000512,2024-05-26,2825.26,3,UPI,12,No,PROD00512,Clothing,5396.55,1.4,Out of Stock,Email Marketing,7
CUST00513,30,Female,Hyderabad,Regular,39,ORD000513,2024-05-27,2480.43,7,Credit Card,17,No,PROD00513,Groceries,4380.9,2.7,Out of Stock,Social Media,2
CUST00514,29,Male,Pune,Regular,72,ORD000514,2024-05-28,4627.68,1,Credit Card,40,No,PROD00514,Accessories,16525.02,1.5,In Stock,Google Ads,9
CUST00515,48,Female,Bangalore,Gold,25,ORD000515,2024-05-29,549.13,1,Net Banking,23,No,PROD00515,Clothing,19742.94,4.7,Out of Stock,Google Ads,8
CUST00516,63,Male,Pune,Regular,77,ORD000516,2024-05-30,1546.88,9,Credit Card,8,No,PROD00516,Electronics,11181.92,2.9,Out of Stock,Email Marketing,5
CUST00517,19,Male,Hyderabad,Regular,32,ORD000517,2024-05-31,1879.7,8,UPI,30,No,PROD00517,Clothing,5633.17,3.3,In Stock,Google Ads,2
CUST00518,52,Female,Kolkata,Regular,59,ORD000518,2024-06-01,3955.64,3,Credit Card,40,No,PROD00518,Electronics,8031.46,4.7,In Stock,Email Marketing,6
CUST00519,40,Male,Mumbai,Regular,63,ORD000519,2024-06-02,4964.07,6,Wallet,9,No,PROD00519,Clothing,3485.59,3.1,In Stock,Email Marketing,8
CUST00520,34,Female,Kolkata,Gold,38,ORD000520,2024-06-03,1355.22,3,Wallet,1,No,PROD00520,Clothing,15261.56,2.4,In Stock,Social Media,7
CUST00521,43,Male,Pune,Silver,92,ORD000521,2024-06-04,4396.68,4,UPI,37,No,PROD00521,Clothing,15492.13,4.2,In Stock,Email Marketing,8
CUST00522,25,Male,Mumbai,Regular,53,ORD000522,2024-06-05,4186.99,1,Wallet,14,Yes,PROD00522,Electronics,17514.91,2.8,Out of Stock,Google Ads,4
CUST00523,46,Other,Delhi,Silver,94,ORD000523,2024-06-06,1278.36,5,Net Banking,2,No,PROD00523,Clothing,629.39,2.3,Out of Stock,Word of Mouth,3
CUST00524,43,Male,Chennai,Regular,67,ORD000524,2024-06-07,2116.8,1,Credit Card,42,No,PROD00524,Accessories,11283.43,3.9,In Stock,Word of Mouth,7
CUST00525,27,Female,Kolkata,Platinum,28,ORD000525,2024-06-08,2166.43,1,UPI,30,No,PROD00525,Accessories,4363.68,4.2,In Stock,Google Ads,2
CUST00526,43,Male,Hyderabad,Platinum,3,ORD000526,2024-06-09,4895.46,7,Net Banking,5,No,PROD00526,Accessories,6883.57,4.2,Out of Stock,Word of Mouth,5
CUST00527,51,Male,Delhi,Regular,98,ORD000527,2024-06-10,1068.28,6,Credit Card,2,No,PROD00527,Electronics,15720.62,4.9,In Stock,Word of Mouth,7
CUST00528,58,Male,Chennai,Gold,80,ORD000528,2024-06-11,4035.96,2,Net Banking,10,No,PROD00528,Electronics,3921.47,4.1,In Stock,Email Marketing,1
CUST00529,24,Female,Hyderabad,Silver,22,ORD000529,2024-06-12,1804.13,2,UPI,14,No,PROD00529,Accessories,12803.0,4.1,In Stock,Word of Mouth,4
CUST00530,21,Male,Bangalore,Regular,96,ORD000530,2024-06-13,3708.18,7,UPI,44,Yes,PROD00530,Accessories,13125.87,4.4,Out of Stock,Word of Mouth,2
CUST00531,62,Female,Hyderabad,Regular,38,ORD000531,2024-06-14,2216.05,1,Net Banking,27,No,PROD00531,Accessories,19086.47,1.0,Out of Stock,Word of Mouth,6
CUST00532,28,Male,Mumbai,Regular,72,ORD000532,2024-06-15,2976.13,2,Credit Card,9,No,PROD00532,Groceries,15525.7,2.4,In Stock,Social Media,1
CUST00533,46,Other,Mumbai,Silver,72,ORD000533,2024-06-16,4196.54,8,Wallet,37,No,PROD00533,Accessories,16092.34,4.0,In Stock,Google Ads,7
CUST00534,53,Male,Bangalore,Platinum,62,ORD000534,2024-06-17,4059.99,6,Wallet,46,No,PROD00534,Clothing,10678.85,3.4,Out of Stock,Email Marketing,3
CUST00535,42,Female,Delhi,Silver,57,ORD000535,2024-06-18,4358.83,2,Net Banking,49,No,PROD00535,Groceries,3816.94,1.7,In Stock,Word of Mouth,1
CUST00536,38,Female,Chennai,Gold,6,ORD000536,2024-06-19,486.16,7,UPI,49,No,PROD00536,Groceries,8568.71,2.2,In Stock,Google Ads,8
CUST00537,53,Female,Hyderabad,Silver,78,ORD000537,2024-06-20,3521.84,4,Credit Card,6,No,PROD00537,Electronics,11034.84,2.3,In Stock,Word of Mouth,7
CUST00538,27,Female,Mumbai,Gold,32,ORD000538,2024-06-21,871.94,2,Credit Card,14,No,PROD00538,Clothing,13600.54,3.3,In Stock,Social Media,2
CUST00539,54,Female,Delhi,Silver,99,ORD000539,2024-06-22,2195.93,6,UPI,17,No,PROD00539,Electronics,12193.41,4.3,In Stock,Social Media,7
CUST00540,26,Female,Bangalore,Regular,10,ORD000540,2024-06-23,2833.22,9,Wallet,17,Yes,PROD00540,Electronics,7940.16,4.7,In Stock,Word of Mouth,3
CUST00541,41,Male,Pune,Silver,3,ORD000541,2024-06-24,2133.15,9,Credit Card,40,No,PROD00541,Clothing,5379.73,4.0,Out of Stock,Word of Mouth,9
CUST00542,52,Male,Kolkata,Gold,59,ORD000542,2024-06-25,2694.14,8,Net Banking,23,No,PROD00542,Electronics,3447.79,4.4,In Stock,Word of Mouth,8
CUST00543,52,Female,Pune,Regular,76,ORD000543,2024-06-26,4983.33,3,Wallet,1,No,PROD00543,Clothing,13907.52,2.9,Out of Stock,Social Media,5
CUST00544,53,Female,Pune,Gold,49,ORD000544,2024-06-27,849.04,3,Net Banking,39,Yes,PROD00544,Clothing,12943.43,2.6,Out of Stock,Social Media,7
CUST00545,35,Female,Mumbai,Regular,59,ORD000545,2024-06-28,3442.19,2,Wallet,19,No,PROD00545,Electronics,13778.71,2.6,In Stock,Google Ads,3
CUST00546,56,Female,Bangalore,Silver,31,ORD000546,2024-06-29,2100.8,5,UPI,33,Yes,PROD00546,Accessories,7513.3,3.5,In Stock,Email Marketing,1
CUST00547,49,Male,Hyderabad,Gold,93,ORD000547,2024-06-30,838.45,4,Net Banking,42,Yes,PROD00547,Electronics,5321.92,1.5,In Stock,Email Marketing,1
CUST00548,41,Male,Pune,Regular,69,ORD000548,2024-07-01,961.94,7,Net Banking,25,Yes,PROD00548,Groceries,15218.45,3.3,In Stock,Social Media,2
CUST00549,40,Female,Pune,Regular,62,ORD000549,2024-07-02,4756.51,4,UPI,6,No,PROD00549,Electronics,15495.58,3.7,In Stock,Email Marketing,8
CUST00550,49,Male,Chennai,Regular,52,ORD000550,2024-07-03,4422.09,9,Net Banking,37,Yes,PROD00550,Clothing,9166.77,2.8,In Stock,Word of Mouth,1
CUST00551,54,Male,Mumbai,Gold,89,ORD000551,2024-07-04,4553.8,2,Wallet,29,No,PROD00551,Groceries,12276.89,4.8,In Stock,Google Ads,5
CUST00552,29,Female,Mumbai,Regular,41,ORD000552,2024-07-05,4959.36,6,Credit Card,41,No,PROD00552,Clothing,7533.04,3.4,In Stock,Social Media,9
CUST00553,30,Male,Hyderabad,Gold,31,ORD000553,2024-07-06,1199.91,7,Credit Card,4,No,PROD00553,Accessories,14068.75,1.9,Out of Stock,Social Media,9
CUST00554,40,Female,Kolkata,Regular,85,ORD000554,2024-07-07,1906.11,4,UPI,10,No,PROD00554,Accessories,16730.86,2.9,In Stock,Email Marketing,2
CUST00555,42,Male,Delhi,Platinum,84,ORD000555,2024-07-08,3412.25,6,Wallet,0,No,PROD00555,Groceries,13795.84,3.7,In Stock,Word of Mouth,7
CUST00556,52,Female,Chennai,Platinum,22,ORD000556,2024-07-09,2522.25,7,Net Banking,33,No,PROD00556,Accessories,10300.39,2.3,In Stock,Google Ads,1
CUST00557,58,Male,Mumbai,Regular,4,ORD000557,2024-07-10,2208.27,4,Net Banking,0,No,PROD00557,Accessories,9227.29,1.3,Out of Stock,Email Marketing,3
CUST00558,47,Male,Chennai,Silver,13,ORD000558,2024-07-11,1917.49,8,Credit Card,18,No,PROD00558,Electronics,12882.16,3.3,In Stock,Social Media,6
CUST00559,34,Male,Mumbai,Regular,45,ORD000559,2024-07-12,3050.15,9,Net Banking,1,No,PROD00559,Electronics,13628.24,4.8,In Stock,Social Media,9
CUST00560,37,Male,Chennai,Silver,42,ORD000560,2024-07-13,2962.85,1,Credit Card,20,No,PROD00560,Accessories,11218.72,2.9,In Stock,Email Marketing,10
CUST00561,42,Male,Bangalore,Regular,49,ORD000561,2024-07-14,975.0,7,UPI,19,No,PROD00561,Accessories,12536.35,4.6,In Stock,Word of Mouth,2
CUST00562,39,Male,Pune,Regular,20,ORD000562,2024-07-15,2464.35,9,Net Banking,22,No,PROD00562,Electronics,2022.11,4.3,Out of Stock,Google Ads,7
CUST00563,30,Female,Mumbai,Regular,77,ORD000563,2024-07-16,2856.66,5,Wallet,20,No,PROD00563,Accessories,19040.13,1.6,In Stock,Google Ads,4
CUST00564,36,Male,Chennai,Regular,81,ORD000564,2024-07-17,2937.38,2,Net Banking,23,No,PROD00564,Accessories,15836.38,3.8,In Stock,Google Ads,2
CUST00565,53,Female,Delhi,Regular,54,ORD000565,2024-07-18,1208.51,6,Credit Card,3,No,PROD00565,Clothing,7541.16,2.7,In Stock,Google Ads,3
CUST00566,29,Female,Bangalore,Silver,36,ORD000566,2024-07-19,3762.9,7,UPI,11,No,PROD00566,Accessories,11299.97,2.0,Out of Stock,Word of Mouth,6
CUST00567,58,Female,Bangalore,Platinum,97,ORD000567,2024-07-20,320.96,2,Credit Card,21,No,PROD00567,Groceries,1041.76,3.7,In Stock,Social Media,10
CUST00568,36,Male,Delhi,Regular,1,ORD000568,2024-07-21,1903.19,2,Net Banking,19,No,PROD00568,Clothing,920.43,4.0,Out of Stock,Social Media,9
CUST00569,29,Female,Chennai,Silver,15,ORD000569,2024-07-22,3945.02,1,Credit Card,17,No,PROD00569,Groceries,5090.89,1.7,In Stock,Google Ads,8
CUST00570,26,Male,Hyderabad,Regular,77,ORD000570,2024-07-23,2906.69,4,Credit Card,0,No,PROD00570,Accessories,13825.06,4.7,In Stock,Google Ads,10
CUST00571,24,Male,Delhi,Gold,17,ORD000571,2024-07-24,1453.58,7,UPI,29,No,PROD00571,Electronics,17057.74,4.0,In Stock,Google Ads,9
CUST00572,45,Other,Chennai,Gold,24,ORD000572,2024-07-25,3535.77,9,Wallet,32,No,PROD00572,Clothing,11227.8,4.7,In Stock,Email Marketing,4
CUST00573,31,Male,Delhi,Gold,58,ORD000573,2024-07-26,2923.48,3,Net Banking,23,No,PROD00573,Electronics,10689.44,2.3,In Stock,Email Marketing,4
CUST00574,48,Female,Delhi,Platinum,72,ORD000574,2024-07-27,4021.97,7,UPI,13,No,PROD00574,Clothing,8105.96,4.8,Out of Stock,Social Media,9
CUST00575,36,Female,Mumbai,Regular,91,ORD000575,2024-07-28,3728.12,7,Wallet,35,No,PROD00575,Electronics,3315.8,2.5,In Stock,Social Media,8
CUST00576,64,Female,Chennai,Gold,23,ORD000576,2024-07-29,3128.52,7,Credit Card,4,No,PROD00576,Clothing,2455.25,1.2,Out of Stock,Google Ads,2
CUST00577,33,Female,Hyderabad,Silver,46,ORD000577,2024-07-30,2543.25,2,Wallet,10,No,PROD00577,Clothing,15237.53,4.1,In Stock,Email Marketing,8
CUST00578,22,Male,Pune,Regular,72,ORD000578,2024-07-31,839.27,6,Credit Card,23,No,PROD00578,Groceries,18557.32,3.8,In Stock,Word of Mouth,1
CUST00579,52,Male,Mumbai,Platinum,8,ORD000579,2024-08-01,1454.4,2,Credit Card,30,No,PROD00579,Electronics,9219.84,3.4,Out of Stock,Email Marketing,9
CUST00580,29,Female,Delhi,Regular,59,ORD000580,2024-08-02,2211.68,6,UPI,12,No,PROD00580,Groceries,13222.97,3.0,In Stock,Social Media,9
CUST00581,42,Male,Pune,Silver,90,ORD000581,2024-08-03,3076.64,3,Credit Card,15,No,PROD00581,Groceries,18297.71,1.1,In Stock,Email Marketing,8
CUST00582,38,Male,Kolkata,Regular,59,ORD000582,2024-08-04,2665.8,2,UPI,23,No,PROD00582,Electronics,1893.26,3.5,Out of Stock,Social Media,5
CUST00583,53,Male,Pune,Regular,13,ORD000583,2024-08-05,1583.29,6,Wallet,12,No,PROD00583,Clothing,15432.58,2.7,In Stock,Google Ads,5
CUST00584,40,Male,Delhi,Silver,39,ORD000584,2024-08-06,231.03,2,Wallet,23,No,PROD00584,Groceries,12374.66,3.2,In Stock,Word of Mouth,3
CUST00585,33,Male,Delhi,Silver,28,ORD000585,2024-08-07,2581.95,5,Credit Card,25,No,PROD00585,Electronics,12012.88,2.7,Out of Stock,Google Ads,5
CUST00586,56,Male,Chennai,Regular,89,ORD000586,2024-08-08,1571.0,2,UPI,1,No,PROD00586,Clothing,5921.55,4.9,In Stock,Google Ads,4
CUST00587,62,Female,Chennai,Regular,61,ORD000587,2024-08-09,3726.12,3,Credit Card,15,No,PROD00587,Groceries,13709.48,3.4,Out of Stock,Word of Mouth,1
CUST00588,59,Female,Mumbai,Gold,16,ORD000588,2024-08-10,314.94,3,UPI,37,No,PROD00588,Groceries,15916.48,4.0,In Stock,Word of Mouth,9
CUST00589,56,Female,Hyderabad,Regular,2,ORD000589,2024-08-11,3007.17,6,UPI,45,No,PROD00589,Groceries,2345.88,4.7,In Stock,Word of Mouth,10
CUST00590,31,Male,Mumbai,Regular,82,ORD000590,2024-08-12,4719.08,6,UPI,0,No,PROD00590,Clothing,10717.08,3.4,In Stock,Social Media,4
CUST00591,48,Male,Bangalore,Gold,17,ORD000591,2024-08-13,1037.16,3,Wallet,48,No,PROD00591,Groceries,2115.18,1.0,In Stock,Google Ads,3
CUST00592,22,Male,Delhi,Gold,30,ORD000592,2024-08-14,2463.92,3,UPI,10,No,PROD00592,Clothing,17464.22,1.1,In Stock,Social Media,6
CUST00593,52,Female,Pune,Regular,13,ORD000593,2024-08-15,638.83,1,Wallet,34,No,PROD00593,Accessories,10201.97,3.8,Out of Stock,Word of Mouth,1
CUST00594,40,Female,Kolkata,Silver,96,ORD000594,2024-08-16,3203.27,7,UPI,42,No,PROD00594,Groceries,16178.52,2.1,In Stock,Social Media,5
CUST00595,46,Male,Delhi,Gold,93,ORD000595,2024-08-17,2842.55,8,Wallet,28,No,PROD00595,Accessories,7424.9,3.3,In Stock,Word of Mouth,7
CUST00596,60,Female,Delhi,Gold,94,ORD000596,2024-08-18,2155.35,2,Net Banking,36,No,PROD00596,Electronics,2589.06,1.8,In Stock,Email Marketing,2
CUST00597,28,Male,Mumbai,Silver,82,ORD000597,2024-08-19,2702.61,4,Wallet,16,No,PROD00597,Groceries,925.84,2.1,In Stock,Word of Mouth,10
CUST00598,35,Female,Kolkata,Regular,13,ORD000598,2024-08-20,4503.56,7,Wallet,38,No,PROD00598,Electronics,5702.04,3.0,In Stock,Google Ads,9
CUST00599,64,Female,Kolkata,Regular,43,ORD000599,2024-08-21,1142.21,8,Credit Card,41,No,PROD00599,Electronics,4960.25,4.9,In Stock,Google Ads,6
CUST00600,29,Female,Kolkata,Regular,85,ORD000600,2024-08-22,308.31,1,UPI,27,Yes,PROD00600,Electronics,11251.0,3.5,In Stock,Google Ads,2
CUST00601,26,Female,Mumbai,Silver,94,ORD000601,2024-08-23,4335.99,4,Net Banking,28,No,PROD00601,Accessories,532.6,4.7,In Stock,Social Media,8
CUST00602,27,Female,Delhi,Regular,21,ORD000602,2024-08-24,2970.16,6,Credit Card,42,No,PROD00602,Clothing,10459.35,4.8,In Stock,Google Ads,8
CUST00603,61,Male,Mumbai,Silver,55,ORD000603,2024-08-25,4475.16,3,UPI,2,Yes,PROD00603,Accessories,7896.26,1.8,In Stock,Word of Mouth,1
CUST00604,34,Female,Chennai,Regular,81,ORD000604,2024-08-26,3065.34,5,Net Banking,9,No,PROD00604,Accessories,11584.73,2.2,In Stock,Email Marketing,1
CUST00605,55,Male,Chennai,Regular,40,ORD000605,2024-08-27,4088.77,9,Net Banking,41,No,PROD00605,Electronics,14078.11,4.1,In Stock,Google Ads,1
CUST00606,24,Female,Mumbai,Gold,83,ORD000606,2024-08-28,2262.43,3,Net Banking,13,No,PROD00606,Groceries,12718.43,4.5,In Stock,Social Media,4
CUST00607,63,Female,Kolkata,Regular,15,ORD000607,2024-08-29,3799.33,5,UPI,11,No,PROD00607,Clothing,19694.42,3.1,Out of Stock,Email Marketing,4
CUST00608,30,Female,Delhi,Regular,73,ORD000608,2024-08-30,4582.6,8,Net Banking,46,No,PROD00608,Electronics,2851.48,5.0,Out of Stock,Google Ads,8
CUST00609,57,Male,Mumbai,Gold,52,ORD000609,2024-08-31,2946.19,6,Net Banking,41,No,PROD00609,Clothing,8651.77,1.0,In Stock,Google Ads,1
CUST00610,59,Female,Mumbai,Regular,74,ORD000610,2024-09-01,1067.77,4,Credit Card,29,No,PROD00610,Accessories,8554.13,2.2,In Stock,Email Marketing,10
CUST00611,26,Female,Mumbai,Silver,95,ORD000611,2024-09-02,1490.23,8,Wallet,31,No,PROD00611,Clothing,8399.36,3.5,Out of Stock,Google Ads,3
CUST00612,44,Female,Bangalore,Silver,53,ORD000612,2024-09-03,1153.49,3,UPI,31,No,PROD00612,Clothing,13309.59,2.9,In Stock,Social Media,1
CUST00613,19,Male,Chennai,Regular,87,ORD000613,2024-09-04,1384.91,3,Wallet,41,No,PROD00613,Groceries,9847.58,1.5,In Stock,Word of Mouth,9
CUST00614,22,Male,Pune,Gold,52,ORD000614,2024-09-05,1670.79,4,Credit Card,31,No,PROD00614,Electronics,10396.91,2.5,In Stock,Word of Mouth,10
CUST00615,46,Male,Kolkata,Silver,30,ORD000615,2024-09-06,2864.64,9,Wallet,25,No,PROD00615,Clothing,8703.88,1.1,In Stock,Email Marketing,9
CUST00616,54,Male,Hyderabad,Regular,33,ORD000616,2024-09-07,3022.36,5,Net Banking,0,No,PROD00616,Clothing,19834.82,3.6,In Stock,Word of Mouth,7
CUST00617,55,Female,Pune,Regular,57,ORD000617,2024-09-08,2247.2,8,Net Banking,41,Yes,PROD00617,Accessories,18558.47,4.6,In Stock,Google Ads,8
CUST00618,36,Male,Kolkata,Regular,52,ORD000618,2024-09-09,3154.02,6,UPI,1,No,PROD00618,Accessories,6223.71,4.5,In Stock,Google Ads,1
CUST00619,25,Other,Hyderabad,Gold,9,ORD000619,2024-09-10,591.56,3,UPI,16,No,PROD00619,Clothing,2320.72,3.8,In Stock,Social Media,5
CUST00620,62,Male,Bangalore,Regular,54,ORD000620,2024-09-11,621.38,8,UPI,29,No,PROD00620,Electronics,16811.32,2.9,Out of Stock,Word of Mouth,2
CUST00621,18,Male,Mumbai,Silver,1,ORD000621,2024-09-12,1024.78,9,Credit Card,38,No,PROD00621,Clothing,19943.69,3.0,In Stock,Email Marketing,1
CUST00622,39,Female,Bangalore,Silver,44,ORD000622,2024-09-13,2686.77,8,UPI,6,No,PROD00622,Clothing,5922.92,1.5,In Stock,Google Ads,3
CUST00623,34,Female,Bangalore,Silver,99,ORD000623,2024-09-14,1227.17,4,Credit Card,26,No,PROD00623,Groceries,7219.92,2.4,In Stock,Email Marketing,7
CUST00624,24,Female,Pune,Regular,75,ORD000624,2024-09-15,1559.77,6,Net Banking,8,No,PROD00624,Electronics,18838.5,1.8,In Stock,Google Ads,1
CUST00625,42,Female,Delhi,Regular,98,ORD000625,2024-09-16,2121.5,1,Wallet,21,No,PROD00625,Groceries,14251.48,4.3,In Stock,Google Ads,2
CUST00626,62,Female,Pune,Silver,80,ORD000626,2024-09-17,4096.96,4,Net Banking,33,No,PROD00626,Electronics,5983.2,4.7,In Stock,Social Media,2
CUST00627,21,Male,Chennai,Regular,9,ORD000627,2024-09-18,266.54,8,Net Banking,45,No,PROD00627,Electronics,11662.83,3.1,In Stock,Word of Mouth,4
CUST00628,53,Other,Hyderabad,Regular,32,ORD000628,2024-09-19,3317.02,1,Net Banking,48,Yes,PROD00628,Electronics,18890.17,3.9,In Stock,Social Media,3
CUST00629,23,Other,Mumbai,Regular,15,ORD000629,2024-09-20,3410.61,3,UPI,0,No,PROD00629,Groceries,16255.08,1.5,In Stock,Word of Mouth,3
CUST00630,48,Female,Pune,Regular,12,ORD000630,2024-09-21,4033.55,1,UPI,8,No,PROD00630,Groceries,14862.47,3.4,In Stock,Email Marketing,10
CUST00631,36,Male,Hyderabad,Gold,97,ORD000631,2024-09-22,4677.21,9,UPI,19,No,PROD00631,Groceries,14766.23,3.8,In Stock,Word of Mouth,5
CUST00632,61,Female,Kolkata,Regular,78,ORD000632,2024-09-23,296.66,2,Wallet,18,No,PROD00632,Accessories,3642.6,2.8,In Stock,Email Marketing,3
CUST00633,56,Male,Hyderabad,Regular,57,ORD000633,2024-09-24,938.16,9,UPI,35,No,PROD00633,Groceries,16511.16,2.0,In Stock,Google Ads,7
CUST00634,44,Male,Kolkata,Regular,8,ORD000634,2024-09-25,4453.62,4,Credit Card,39,No,PROD00634,Accessories,5594.76,4.5,In Stock,Email Marketing,5
CUST00635,27,Male,Pune,Silver,72,ORD000635,2024-09-26,2400.89,2,Net Banking,44,No,PROD00635,Accessories,18614.3,4.0,In Stock,Email Marketing,4
CUST00636,43,Male,Chennai,Silver,27,ORD000636,2024-09-27,2910.04,4,Wallet,3,No,PROD00636,Accessories,7356.34,4.6,In Stock,Google Ads,3
CUST00637,36,Female,Pune,Regular,62,ORD000637,2024-09-28,3382.53,6,Wallet,8,Yes,PROD00637,Clothing,17167.44,4.3,In Stock,Email Marketing,4
CUST00638,56,Female,Kolkata,Silver,12,ORD000638,2024-09-29,3459.52,7,Wallet,40,No,PROD00638,Clothing,5398.05,5.0,In Stock,Email Marketing,2
CUST00639,20,Female,Hyderabad,Silver,65,ORD000639,2024-09-30,4672.35,3,Wallet,21,No,PROD00639,Clothing,10339.09,1.8,Out of Stock,Google Ads,1
CUST00640,62,Male,Hyderabad,Gold,42,ORD000640,2024-10-01,4985.36,3,Wallet,17,No,PROD00640,Accessories,2227.02,1.3,Out of Stock,Google Ads,3
CUST00641,30,Male,Kolkata,Gold,62,ORD000641,2024-10-02,3656.76,8,Credit Card,11,No,PROD00641,Accessories,13236.37,2.3,In Stock,Google Ads,2
CUST00642,45,Male,Bangalore,Regular,11,ORD000642,2024-10-03,1578.66,5,Net Banking,41,No,PROD00642,Electronics,16737.98,1.5,In Stock,Word of Mouth,1
CUST00643,37,Other,Chennai,Regular,43,ORD000643,2024-10-04,4422.81,4,Wallet,42,No,PROD00643,Accessories,14397.1,3.1,In Stock,Google Ads,1
CUST00644,45,Male,Delhi,Regular,95,ORD000644,2024-10-05,436.26,7,Net Banking,38,No,PROD00644,Clothing,10512.84,3.5,In Stock,Google Ads,2
